id_origem,prova,ano,numero,area,topico_sugerido,topico_titulo,confianca,score,alternativa_2,alternativa_3,enunciado_100,aprovado,topico_corrigido
ENEM-2016-017,ENEM,2016,17,ciencias-humanas,geo.cartografia,Cartografia e Representação do Espaço,media,0.300,his.geral.seculo20,his.brasil.colonial,![](https://enem.dev/2016/questions/17/b8644ed8-54c6-4a4f-ba85-f21526a2594f.png)  A ONU faz referênc,,
ENEM-2016-018,ENEM,2016,18,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,media,0.200,soc.desigualdade,soc.cultura_identidade,"Segundo a Conferência de Quioto, os países centrais industrializados, responsáveis históricos pela p",,
ENEM-2016-019,ENEM,2016,19,ciencias-humanas,geo.brasil.industria,Industrialização e Espaço Industrial Brasileiro,baixa,0.143,his.geral.seculo20,his.brasil.colonial,Dados recentes mostram que muitos são os países periféricos que dependem dos recursos enviados pelos,,
ENEM-2016-020,ENEM,2016,20,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.273,fil.etica,fil.estetica,"Nunca nos tornaremos matemáticos, por exemplo, embora nossa memória possua todas as demonstrações fe",,
ENEM-2016-021,ENEM,2016,21,ciencias-humanas,his.brasil.democratizacao,Redemocratização e República Populista (1945–1964),media,0.312,his.brasil.nova_republica,his.geral.seculo18_19,Pois quem seria tão inútil ou indolente a ponto de não desejar saber como e sob que espécie de const,,
ENEM-2016-022,ENEM,2016,22,ciencias-humanas,his.brasil.era_vargas,Era Vargas e Estado Novo (1930–1945),baixa,0.111,soc.desigualdade,soc.trabalho,![](https://enem.dev/2016/questions/22/c25dd95b-e454-4cae-bcaf-3b11492355c7.jpg)  A memória recupera,,
ENEM-2016-023,ENEM,2016,23,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,baixa,0.100,his.brasil.colonial,his.brasil.imperial,"Fragmento B91: Não se pode banhar duas vezes no mesmo rio, nem substância mortal alcançar duas vezes",,
ENEM-2016-024,ENEM,2016,24,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.278,fil.politica,his.geral.antiguidade,"A democracia deliberativa afirma que as partes do Conflito político devem deliberar entre si e, por ",,
ENEM-2016-025,ENEM,2016,25,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,geo.brasil.industria,his.geral.seculo18_19,"A promessa da tecnologia moderna se converteu em uma ameaça, ou esta se associou àquela de forma ind",,
ENEM-2016-026,ENEM,2016,26,ciencias-humanas,his.brasil.democratizacao,Redemocratização e República Populista (1945–1964),baixa,0.125,geo.brasil.populacao,his.geral.medieval,TEXTO I  ![](https://enem.dev/2016/questions/26/2f509942-bcde-448b-8a31-5ae4685edbe8.jpg)  **Imagem ,,
ENEM-2016-027,ENEM,2016,27,ciencias-humanas,his.brasil.era_vargas,Era Vargas e Estado Novo (1930–1945),media,0.333,his.geral.seculo20,his.brasil.colonial,"Em 1935, o governo brasileiro começou a negar vistos a judeus. Posteriormente, durante o Estado Novo",,
ENEM-2016-028,ENEM,2016,28,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.182,his.brasil.democratizacao,fil.estetica,"Pirro afirmava que nada é nobre nem vergonhoso, justo ou injusto, e que, da mesma maneira, nada exis",,
ENEM-2016-029,ENEM,2016,29,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,alta,0.409,soc.cidadania,his.brasil.colonial,O conceito de função social da cidade incorpora a organização do espaço físico como fruto da regulaç,,
ENEM-2016-030,ENEM,2016,30,ciencias-humanas,geo.brasil.regionalizacao,Regionalização do Brasil,alta,0.400,geo.ambiental,geo.cartografia,O bioma Cerrado foi considerado recentemente um dos 25 _hotspots_ de biodiversidade do mundo segundo,,
ENEM-2016-031,ENEM,2016,31,ciencias-humanas,geo.geopolitica,Geopolítica Mundial e Globalização,media,0.300,geo.brasil.populacao,his.brasil.era_vargas,**TEXTO I**  Mais de 50 mil refugiados entraram no território húngaro apenas no primeiro semestre de,,
ENEM-2016-032,ENEM,2016,32,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,alta,0.364,his.geral.seculo18_19,fil.epistemologia,A sociologia ainda não ultrapassou a era das construções e das sínteses filosóficas. Em vez de assum,,
ENEM-2016-033,ENEM,2016,33,ciencias-humanas,his.brasil.era_vargas,Era Vargas e Estado Novo (1930–1945),media,0.167,geo.brasil.populacao,soc.desigualdade,![](https://enem.dev/2016/questions/33/3aef5452-4df5-4d99-8588-48256816d6bb.jpg)  Disponível em: www,,
ENEM-2016-034,ENEM,2016,34,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,geo.fisica.clima,geo.brasil.urbanizacao,A linhagem dos primeiros críticos ambientais brasileiros não praticou o elogio laudatório da beleza ,,
ENEM-2016-035,ENEM,2016,35,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.278,his.brasil.republica_velha,fil.politica,"O coronelismo era fruto de alteração na relação de forças entre os proprietários rurais e o governo,",,
ENEM-2016-036,ENEM,2016,36,ciencias-humanas,geo.ambiental,Questões Ambientais e Desenvolvimento Sustentável,alta,0.375,geo.fisica.clima,his.brasil.colonial,![](https://enem.dev/2016/questions/36/c563d84a-ec91-40d9-9f16-cbcd00de3075.png)  Conforme a análise,,
ENEM-2016-037,ENEM,2016,37,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",baixa,0.111,geo.fisica.hidrografia,soc.trabalho,Vi os homens sumirem-se numa grande tristeza. Os melhores cansaram-se das suas obras. Proclamou-se u,,
ENEM-2016-038,ENEM,2016,38,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,media,0.250,his.brasil.colonial,geo.brasil.industria,"![](https://enem.dev/2016/questions/38/0cc3ab9e-7250-4e7a-b53e-60394d68e557.jpg)  O Cruzeiro, década",,
ENEM-2016-039,ENEM,2016,39,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.geral.seculo18_19,soc.cultura_identidade,**Pesca industrial provoca destruição na África**  O súbito desaparecimento do bacalhau dos grandes ,,
ENEM-2016-040,ENEM,2016,40,ciencias-humanas,geo.brasil.industria,Industrialização e Espaço Industrial Brasileiro,alta,0.571,soc.trabalho,geo.geopolitica,"A mundialização introduz o aumento da produtividade do trabalho sem acumulação de capital, justament",,
ENEM-2016-041,ENEM,2016,41,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,soc.desigualdade,his.geral.seculo18_19,"Ser moderno é encontrar-se em um ambiente que promete aventura, poder, alegria, crescimento, autotra",,
ENEM-2016-042,ENEM,2016,42,ciencias-humanas,geo.brasil.industria,Industrialização e Espaço Industrial Brasileiro,baixa,0.143,geo.fisica.clima,his.brasil.colonial,Não estou mais pensando como costumava pensar. Percebo isso de modo mais acentuado quando estou lend,,
ENEM-2016-043,ENEM,2016,43,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",media,0.222,his.brasil.colonial,fil.estetica,![](https://enem.dev/2016/questions/43/25844aa7-6b4c-4afc-8313-b62fef4c488b.jpg)  Uma scena franco-b,,
ENEM-2016-044,ENEM,2016,44,ciencias-humanas,soc.trabalho,"Trabalho, Tecnologia e Transformações Sociais",baixa,0.100,geo.fisica.clima,his.brasil.colonial,"Participei de uma entrevista com o músico Renato Teixeira. Certa hora, alguém pediu para listar as d",,
ENEM-2016-045,ENEM,2016,45,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,baixa,0.125,his.geral.seculo18_19,his.brasil.colonial,![](https://enem.dev/2016/questions/45/ba036fce-0675-43b4-805e-3ad9e5131264.png)  Uma consequência s,,
ENEM-2016-079,ENEM,2016,79,ciencias-humanas,soc.desigualdade,Estratificação Social e Desigualdades,baixa,0.111,his.brasil.colonial,his.brasil.imperial,Vários métodos são empregados para prevenção de infecções por microrganismos. Dois desses métodos ut,,
ENEM-2017-008,ENEM,2017,8,ciencias-humanas,geo.cartografia,Cartografia e Representação do Espaço,baixa,0.100,geo.fisica.clima,his.brasil.colonial,"Mas assim que penetramos no universo da web, descobrimos que ele constitui não apenas um imenso “ter",,
ENEM-2017-010,ENEM,2017,10,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,baixa,0.100,his.brasil.colonial,his.brasil.imperial,Essas moças tinham o vezo de afirmar o contrário do que desejavam. Notei a singularidade quando prin,,
ENEM-2017-026,ENEM,2017,26,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",media,0.333,fil.estetica,soc.desigualdade,"Apesar de muitas crianças e adolescentes terem a Barbie como um exemplo de beleza, um infográfico fe",,
ENEM-2017-032,ENEM,2017,32,ciencias-humanas,geo.ambiental,Questões Ambientais e Desenvolvimento Sustentável,media,0.188,geo.fisica.hidrografia,fil.politica,"Segundo quadro   Uma sala da prefeitura. O ambiente é modesto. Durante a mutação, ouve-se um dobrado",,
ENEM-2017-046,ENEM,2017,46,ciencias-humanas,geo.brasil.regionalizacao,Regionalização do Brasil,media,0.250,his.africa_diaspora,his.brasil.colonial,"No império africano do Mali, no século XIV, Tombuctu foi centro de um comércio internacional onde tu",,
ENEM-2017-047,ENEM,2017,47,ciencias-humanas,his.geral.seculo20,Século XX: Guerras Mundiais e Guerra Fria,alta,0.778,fil.etica,geo.fisica.clima,"Após a Declaração Universal dos Direitos Humanos pela ONU, em 1948, a Unesco publicou estudos de cie",,
ENEM-2017-048,ENEM,2017,48,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,alta,0.364,his.geral.seculo18_19,fil.etica,"A moralidade, Bentham exortava, não é uma questão de agradar a Deus, muito menos de fidelidade a reg",,
ENEM-2017-049,ENEM,2017,49,ciencias-humanas,his.brasil.nova_republica,Nova República e Contemporaneidade (1985–presente),media,0.214,fil.epistemologia,fil.etica,"Fala-se muito nos dias de hoje em direitos do homem. Pois bem: foi no século XVIII — em 1789, precis",,
ENEM-2017-050,ENEM,2017,50,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,alta,0.409,his.brasil.nova_republica,his.brasil.democratizacao,"Art. 231. São reconhecidos aos índios sua organização social, costumes, línguas, crenças e tradições",,
ENEM-2017-051,ENEM,2017,51,ciencias-humanas,his.brasil.republica_velha,Primeira República (1889–1930),media,0.167,his.brasil.colonial,his.geral.seculo18_19,"![](https://enem.dev/2017/questions/51/5a5e8107-449f-49a6-84c0-67a4db52eb4f.jpg)  A fotografia, data",,
ENEM-2017-052,ENEM,2017,52,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,media,0.250,his.brasil.nova_republica,his.brasil.democratizacao,A configuração do espaço urbano da região do Entorno do Distrito Federal assemelha-se às demais aglo,,
ENEM-2017-053,ENEM,2017,53,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",baixa,0.111,geo.geopolitica,his.brasil.colonial,"México, Colômbia, Peru e Chile decidiram seguir um caminho mais curto para a integração regional. Os",,
ENEM-2017-054,ENEM,2017,54,ciencias-humanas,geo.fisica.relevo,"Relevo, Geologia e Mineração",media,0.182,geo.fisica.hidrografia,his.brasil.colonial,![](https://enem.dev/2017/questions/54/b4587b09-f5c4-4e31-a586-0a1ea9b169c1.png)  A leitura dos dado,,
ENEM-2017-055,ENEM,2017,55,ciencias-humanas,geo.fisica.relevo,"Relevo, Geologia e Mineração",baixa,0.091,his.brasil.colonial,his.brasil.imperial,O desgaste acelerado sempre existirá se o agricultor não tiver o devido cuidado de combater as causa,,
ENEM-2017-056,ENEM,2017,56,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,geo.fisica.hidrografia,geo.fisica.clima,Os maiores consumidores da infraestrutura logística para exportação no Brasil são os produtos a gran,,
ENEM-2017-057,ENEM,2017,57,ciencias-humanas,geo.brasil.industria,Industrialização e Espaço Industrial Brasileiro,alta,0.429,soc.trabalho,his.brasil.colonial,A diversidade de atividades relacionadas ao setor terciário reforça a tendência mais geral de desind,,
ENEM-2017-058,ENEM,2017,58,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",media,0.222,geo.brasil.populacao,geo.brasil.urbanizacao,"Muitos países se caracterizam por terem populações multiétnicas. Com frequência, evoluíram desse mod",,
ENEM-2017-059,ENEM,2017,59,ciencias-humanas,his.africa_diaspora,África e Diáspora Africana,baixa,0.100,geo.brasil.regionalizacao,geo.cartografia,![](https://enem.dev/2017/questions/59/6948e245-25f2-4e37-80be-48b113665300.png)  ![](https://enem.d,,
ENEM-2017-060,ENEM,2017,60,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.444,geo.brasil.industria,fil.etica,Procuramos demonstrar que o desenvolvimento pode ser visto como um processo de expansão das liberdad,,
ENEM-2017-061,ENEM,2017,61,ciencias-humanas,geo.geopolitica,Geopolítica Mundial e Globalização,media,0.200,fil.politica,his.geral.seculo20,"A primeira Guerra do Golfo, genuinamente apoiada pelas Nações Unidas e pela comunidade internacional",,
ENEM-2017-062,ENEM,2017,62,ciencias-humanas,soc.trabalho,"Trabalho, Tecnologia e Transformações Sociais",media,0.200,fil.politica,his.brasil.colonial,"O New Deal visa restabelecer o equilíbrio entre o custo de produção e o preço, entre a cidade e o ca",,
ENEM-2017-063,ENEM,2017,63,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",baixa,0.111,fil.estetica,his.brasil.colonial,"E venham, então, os alegres incendiários de dedos carbonizados! Vamos! Ateiem fogo às estantes das b",,
ENEM-2017-064,ENEM,2017,64,ciencias-humanas,his.geral.seculo18_19,Revoluções do Século XVIII e XIX,media,0.222,fil.politica,fil.estetica,Uma sociedade é uma associação mais ou menos autossuficiente de pessoas que em suas relações mútuas ,,
ENEM-2017-065,ENEM,2017,65,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"A representação de Demócrito é semelhante à de Anaxágoras, na medida em que um infinitamente múltipl",,
ENEM-2017-066,ENEM,2017,66,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,Uma conversação de tal natureza transforma o ouvinte; o contato de Sócrates paralisa e embaraça; lev,,
ENEM-2017-067,ENEM,2017,67,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.500,his.brasil.nova_republica,his.brasil.democratizacao,A grande maioria dos países ocidentais democráticos adotou o Tribunal Constitucional como mecanismo ,,
ENEM-2017-068,ENEM,2017,68,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,geo.fisica.hidrografia,geo.brasil.regionalizacao,"Ao destruir uma paisagem de árvores de troncos retorcidos, folhas e arbustos ásperos sobre os solos ",,
ENEM-2017-069,ENEM,2017,69,ciencias-humanas,his.geral.seculo18_19,Revoluções do Século XVIII e XIX,baixa,0.111,soc.cultura_identidade,geo.fisica.hidrografia,A instalação de uma refinaria obedece a diversos fatores técnicos. Um dos mais importantes é a local,,
ENEM-2017-070,ENEM,2017,70,ciencias-humanas,geo.brasil.agraria,Espaço Agrário Brasileiro,media,0.333,geo.brasil.industria,his.geral.medieval,"Mas era sobretudo a lã que os compradores, vindos da Flandres ou da Itália, procuravam por toda a pa",,
ENEM-2017-071,ENEM,2017,71,ciencias-humanas,soc.desigualdade,Estratificação Social e Desigualdades,media,0.167,geo.brasil.urbanizacao,fil.estetica,![](https://enem.dev/2017/questions/71/3b3f7bfa-864f-4176-8792-3363bca336a6.png)  Comparando os dado,,
ENEM-2017-072,ENEM,2017,72,ciencias-humanas,geo.ambiental,Questões Ambientais e Desenvolvimento Sustentável,baixa,0.125,geo.fisica.relevo,his.brasil.colonial,"Trata-se da perda progressiva da produtividade de biomas inteiros, afetando parcelas muito expressiv",,
ENEM-2017-073,ENEM,2017,73,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,geo.brasil.industria,geo.fisica.hidrografia,"O fenômeno da mobilidade populacional vem, desde as últimas décadas do século XX, apresentando trans",,
ENEM-2017-074,ENEM,2017,74,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.611,soc.teorias,fil.politica,A participação da mulher no processo de decisão política ainda é extremamente limitada em praticamen,,
ENEM-2017-075,ENEM,2017,75,ciencias-humanas,his.brasil.era_vargas,Era Vargas e Estado Novo (1930–1945),media,0.167,geo.fisica.clima,geo.brasil.populacao,"Palestinos se agruparam em frente a aparelhos de televisão e telas montadas ao ar livre em Ramalah, ",,
ENEM-2017-076,ENEM,2017,76,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.brasil.colonial,his.geral.seculo18_19,"Sou filho natural de uma negra, africana livre, da Costa da Mina (Nagô de Nação), de nome Luiza Mahi",,
ENEM-2017-077,ENEM,2017,77,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,baixa,0.091,his.brasil.colonial,his.brasil.imperial,"![](https://enem.dev/2017/questions/77/6f74082c-ebf5-4382-8a8e-4e4bb09c08cf.png)  SALGADO-LABOURIAU,",,
ENEM-2017-078,ENEM,2017,78,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.444,his.brasil.era_vargas,his.brasil.colonial,"Durante o Estado Novo, os encarregados da propaganda procuraram aperfeiçoar-se na arte da empolgação",,
ENEM-2017-079,ENEM,2017,79,ciencias-humanas,his.geral.antiguidade,"Mundo Antigo: Egito, Grécia e Roma",alta,0.364,fil.politica,his.brasil.republica_velha,**TEXTO I**  Sólon é o primeiro nome grego que nos vem à mente quando terra e dívida são mencionadas,,
ENEM-2017-080,ENEM,2017,80,ciencias-humanas,geo.brasil.agraria,Espaço Agrário Brasileiro,media,0.333,his.brasil.colonial,his.geral.moderna,"Com a Lei de Terras de 1850, o acesso à terra só passou a ser possível por meio da compra com pagame",,
ENEM-2017-081,ENEM,2017,81,ciencias-humanas,his.brasil.era_vargas,Era Vargas e Estado Novo (1930–1945),alta,0.444,soc.cidadania,soc.teorias,"Estão aí, como se sabe, dois candidatos à presidência, os senhores Eduardo Gomes e Eurico Dutra, e u",,
ENEM-2017-082,ENEM,2017,82,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.300,his.brasil.democratizacao,his.brasil.republica_velha,"O instituto popular, de acordo com o exame da razão, fez da figura do alferes Xavier o principal dos",,
ENEM-2017-083,ENEM,2017,83,ciencias-humanas,his.brasil.ditadura,Ditadura Militar (1964–1985),media,0.300,fil.politica,his.brasil.era_vargas,"No período anterior ao golpe militar de 1964, os documentos episcopais indicavam para os bispos que ",,
ENEM-2017-084,ENEM,2017,84,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.556,fil.politica,soc.teorias,"O conceito de democracia, no pensamento de Habermas, é construído a partir de uma dimensão procedime",,
ENEM-2017-085,ENEM,2017,85,ciencias-humanas,fil.etica,Ética e Moral,media,0.273,fil.epistemologia,his.brasil.colonial,Uma pessoa vê-se forçada pela necessidade a pedir dinheiro emprestado. Sabe muito bem que não poderá,,
ENEM-2017-086,ENEM,2017,86,ciencias-humanas,geo.cartografia,Cartografia e Representação do Espaço,media,0.200,geo.fisica.relevo,geo.brasil.regionalizacao,"O terremoto de 8,8 na escala Richter que atingiu a costa oeste do Chile, em fevereiro, provocou muda",,
ENEM-2017-087,ENEM,2017,87,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,media,0.318,geo.brasil.regionalizacao,his.brasil.colonial,![](https://enem.dev/2017/questions/87/a29bc279-ba56-4fe4-aeb0-ff72098524ca.png)  Disponível em: htt,,
ENEM-2017-088,ENEM,2017,88,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.222,his.geral.antiguidade,fil.epistemologia,"Se, pois, para as coisas que fazemos existe um fim que desejamos por ele mesmo e tudo o mais é desej",,
ENEM-2017-089,ENEM,2017,89,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",media,0.222,fil.estetica,his.brasil.colonial,O comércio soube extrair um bom proveito da interatividade própria do meio tecnológico. A possibilid,,
ENEM-2017-090,ENEM,2017,90,ciencias-humanas,fil.estetica,"Estética, Arte e Cultura",media,0.200,soc.cultura_identidade,his.brasil.colonial,"![](https://enem.dev/2017/questions/90/382a1a12-19d7-4c42-8e94-fd33fd9c9477.png)  Elaborada em 1969,",,
ENEM-2017-108,ENEM,2017,108,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,O brinquedo pula-pula (cama elástica) é composto por uma lona circular flexível horizontal presa por,,
ENEM-2017-126,ENEM,2017,126,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,baixa,0.100,geo.fisica.clima,his.brasil.colonial,"No ar que respiramos existem os chamados “gases inertes”. Trazem curiosos nomes gregos, que signific",,
ENEM-2017-128,ENEM,2017,128,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"A retina é um tecido sensível à luz, localizado na parte posterior do olho, onde ocorre o processo d",,
ENEM-2017-130,ENEM,2017,130,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,baixa,0.125,his.brasil.colonial,his.brasil.imperial,A cromatografia em papel é um método de separação que se baseia na migração diferencial dos componen,,
ENEM-2017-134,ENEM,2017,134,ciencias-humanas,geo.cartografia,Cartografia e Representação do Espaço,baixa,0.100,his.brasil.colonial,his.brasil.imperial,"A ozonólise, reação utilizada na indústria madeireira para a produção de papel, é utilizada em escal",,
ENEM-2017-141,ENEM,2017,141,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"Em uma cantina, o sucesso de venda no verão são sucos preparados à base de polpa de frutas. Um dos s",,
ENEM-2018-032,ENEM,2018,32,ciencias-humanas,fil.estetica,"Estética, Arte e Cultura",baixa,0.100,his.brasil.colonial,his.brasil.imperial,![](https://enem.dev/2018/questions/32/b0d35f71-1f3d-48f2-a2d1-cafb796ce307.png)  Fotografia: LUCAS ,,
ENEM-2018-046,ENEM,2018,46,ciencias-humanas,his.brasil.republica_velha,Primeira República (1889–1930),baixa,0.111,soc.cultura_identidade,fil.epistemologia,"No Segundo Congresso internacional de Ciências Geográficas, em 1875, a que compareceram o presidente",,
ENEM-2018-047,ENEM,2018,47,ciencias-humanas,his.geral.medieval,Idade Média e Feudalismo,alta,0.389,his.geral.moderna,geo.fisica.hidrografia,"A existência em Jerusalém de um hospital voltado para o alojamento e o cuidado dos peregrinos, assim",,
ENEM-2018-048,ENEM,2018,48,ciencias-humanas,fil.politica,Filosofia Política e Contrato Social,media,0.273,geo.fisica.hidrografia,his.brasil.era_vargas,"A tribo não possui um rei, mas um chefe que não é chefe de Estado. O que significa isso? Simplesment",,
ENEM-2018-049,ENEM,2018,49,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.182,his.brasil.colonial,his.brasil.imperial,O filósofo reconhece-se pela posse inseparável do gosto da evidência e do sentido da ambiguidade. Qu,,
ENEM-2018-050,ENEM,2018,50,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,![](https://enem.dev/2018/questions/50/e604caee-cbe4-44cb-b1f9-5ca8feab0c65.png)  ![](https://enem.d,,
ENEM-2018-051,ENEM,2018,51,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,baixa,0.100,fil.epistemologia,his.brasil.colonial,"Desde que tenhamos compreendido o significado da palavra “Deus”, sabemos, de imediato, que Deus exis",,
ENEM-2018-052,ENEM,2018,52,ciencias-humanas,fil.politica,Filosofia Política e Contrato Social,media,0.273,his.brasil.era_vargas,his.geral.seculo20,"Tudo aquilo que é válido para um tempo de guerra, em que todo homem é inimigo de todo homem, é válid",,
ENEM-2018-053,ENEM,2018,53,ciencias-humanas,geo.brasil.urbanizacao,Urbanização e Espaço Urbano Brasileiro,baixa,0.111,geo.geopolitica,geo.fisica.clima,"Foi-se o tempo em que era possível mostrar um mundo econômico organizado em camadas bem definidas, o",,
ENEM-2018-054,ENEM,2018,54,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),alta,0.400,soc.trabalho,his.brasil.imperial,"E pois que em outra cousa nesta parte me não posso vingar do demônio, admoesto da parte da cruz de C",,
ENEM-2018-055,ENEM,2018,55,ciencias-humanas,his.geral.seculo20,Século XX: Guerras Mundiais e Guerra Fria,media,0.333,soc.teorias,his.geral.seculo18_19,"Os soviéticos tinham chegado a Cuba muito cedo na década de 1960, esgueirando-se pela fresta aberta ",,
ENEM-2018-056,ENEM,2018,56,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"Anamorfose é a transformação cartográfica espacial em que a forma dos objetos é distorcida, de forma",,
ENEM-2018-057,ENEM,2018,57,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.geral.seculo18_19,fil.politica,"A poetisa Emília Freitas subiu a um palanque, nervosa, pedindo desculpas por não possuir títulos nem",,
ENEM-2018-058,ENEM,2018,58,ciencias-humanas,his.brasil.democratizacao,Redemocratização e República Populista (1945–1964),alta,0.375,soc.cidadania,his.brasil.colonial,"A democracia que eles pretendem é a democracia dos privilégios, a democracia da intolerância e do ód",,
ENEM-2018-059,ENEM,2018,59,ciencias-humanas,his.geral.seculo20,Século XX: Guerras Mundiais e Guerra Fria,media,0.167,his.africa_diaspora,geo.fisica.clima,A rebelião luso-brasileira em Pernambuco começou a ser urdida em 1644 e explodiu em 13 de junho de 1,,
ENEM-2018-060,ENEM,2018,60,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.brasil.colonial,geo.brasil.populacao,"Em Beirute, no Líbano, quando perguntado sobre onde se encontram os refugiados sírios, a resposta do",,
ENEM-2018-061,ENEM,2018,61,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.geral.seculo18_19,his.brasil.colonial,**Programa do Partido Social Democrático (PSD)**      _Capitais estrangeiros_   É indispensável mant,,
ENEM-2018-063,ENEM,2018,63,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,alta,0.375,his.brasil.colonial,his.brasil.imperial,![](https://enem.dev/2018/questions/63/888e599a-8ed5-4860-8751-5dd9a2be81ab.png)  Qual característic,,
ENEM-2018-064,ENEM,2018,64,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.brasil.colonial,geo.brasil.populacao,Outra importante manifestação das crenças e tradições africanas na Colônia eram os objetos conhecido,,
ENEM-2018-065,ENEM,2018,65,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,media,0.227,geo.brasil.industria,his.brasil.colonial,"Os portos sempre foram respostas ao comércio praticado em grande volume, que se dá via marítima, lac",,
ENEM-2018-066,ENEM,2018,66,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",baixa,0.111,fil.filosofia_ciencia,geo.fisica.clima,"O século XVIII é, por diversas razões, um século diferenciado. Razão e experimentação se aliavam no ",,
ENEM-2018-067,ENEM,2018,67,ciencias-humanas,soc.desigualdade,Estratificação Social e Desigualdades,media,0.167,geo.brasil.urbanizacao,his.brasil.colonial,![](https://enem.dev/2018/questions/67/cac2696c-8f19-4f55-8af9-6e4b75e686a6.png)  A dinâmica hidroló,,
ENEM-2018-068,ENEM,2018,68,ciencias-humanas,his.geral.seculo20,Século XX: Guerras Mundiais e Guerra Fria,media,0.167,geo.fisica.relevo,his.brasil.colonial,"O encontro entre o Velho e o Novo Mundo, que a descoberta de Colombo tornou possível, é de um tipo m",,
