id_origem,prova,ano,numero,area,topico_sugerido,topico_titulo,confianca,score,alternativa_2,alternativa_3,enunciado_100,aprovado,topico_corrigido
ENEM-2014-048,ENEM,2014,48,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,baixa,0.115,qui.geometria,qui.oxirreducao,"![](https://enem.dev/2014/questions/48/4b2624ac-087f-43e1-8654-e47e9593c1e0.png)  Quimicamente, a de",,
ENEM-2014-049,ENEM,2014,49,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",media,0.167,qui.organica.basico,qui.ambiental,O potencial brasileiro para transformar lixo em energia permanece subutilizado — apenas pequena part,,
ENEM-2014-050,ENEM,2014,50,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"É comum aos fotógrafos tirar fotos coloridas em ambiente iluminados por lampadas fluorescentes, que ",,
ENEM-2014-051,ENEM,2014,51,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.150,qui.oxirreducao,qui.organica.reacoes,"Para impedir a contaminação microbiana do suprimento de água, deve-se eliminar as emissões de efluen",,
ENEM-2014-052,ENEM,2014,52,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.150,qui.organica.isomeria,qui.organica.basico,"A talidomida é um sedativo leve e foi muito utilizado no tratamento de náuseas, comuns no início da ",,
ENEM-2014-053,ENEM,2014,53,ciencias-natureza,bio.evolucao,Evolução Biológica,baixa,0.091,fis.mecanica.cinematica,fis.mecanica.dinamica,"Embora seja um conceito fundamental da Biologia, o termo “evolução” pode adquirir significados difer",,
ENEM-2014-054,ENEM,2014,54,ciencias-natureza,qui.oxirreducao,Reações de Oxidação-Redução,baixa,0.111,fis.eletricidade.corrente,fis.mecanica.cinematica,![](https://enem.dev/2014/questions/54/3da2f565-bc79-400a-89b0-b96ba4968f7e.png)  Qual das fontes ol,,
ENEM-2014-055,ENEM,2014,55,ciencias-natureza,fis.termodinamica.gases,Gases e Transformações Gasosas,media,0.200,fis.fluidos,fis.mecanica.cinematica,"Uma pessoa, lendo o manual de uma ducha que acabou de adquirir para a sua casa, observe o gráfico, q",,
ENEM-2014-057,ENEM,2014,57,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,media,0.300,fis.eletricidade.inducao,fis.mecanica.energia,![](https://enem.dev/2014/questions/57/98797c3b-9330-4122-b07a-008ab7156638.png)  Considerando o fun,,
ENEM-2014-058,ENEM,2014,58,ciencias-natureza,qui.geometria,Geometria Molecular e Forças Intermoleculares,media,0.222,qui.estequiometria,fis.mecanica.cinematica,A capacidade de limpeza e a eficiência de um sabão dependem de sua propriedade de formar micelas est,,
ENEM-2014-059,ENEM,2014,59,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2014/questions/59/4e02f04e-124a-4a16-9557-80aeeb59f293.png)  Das espécies apres,,
ENEM-2014-060,ENEM,2014,60,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"Existem bactérias que inibem o crescimento de um fungo causador de doenças no tomateiro, por consumi",,
ENEM-2014-061,ENEM,2014,61,ciencias-natureza,bio.ecologia.biomas,Biomas Brasileiros e Mundiais,baixa,0.083,fis.mecanica.cinematica,fis.mecanica.dinamica,"Uma região de Cerrado possui lençol freático profundo, estação seca bem marcada, grande insolação e ",,
ENEM-2014-062,ENEM,2014,62,ciencias-natureza,qui.cinetica,Cinética Química,alta,0.375,fis.fluidos,fis.termodinamica.gases,![](https://enem.dev/2014/questions/62/c6752fb8-7883-47db-bb64-a62d3c58658c.png)  A diferença no com,,
ENEM-2014-063,ENEM,2014,63,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,media,0.231,qui.oxirreducao,fis.mecanica.cinematica,A aplicação excessiva de fertilizantes nitrogenados na agricultura pode acarretar alterações no solo,,
ENEM-2014-064,ENEM,2014,64,ciencias-natureza,fis.mecanica.impulso,Quantidade de Movimento e Impulso,baixa,0.143,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2014/questions/64/8647fc4b-cf74-4480-84ae-3a7c8dbf1ade.png)  O movimento dos pê,,
ENEM-2014-065,ENEM,2014,65,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,O grupo responsável pela bioatividade desse fármaco é,,
ENEM-2014-066,ENEM,2014,66,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.150,fis.eletricidade.inducao,qui.cinetica,"A elevação da temperatura das águas de rios, lagos e mares diminui a solubilidade do oxigênio, pondo",,
ENEM-2014-067,ENEM,2014,67,ciencias-natureza,fis.mecanica.cinematica,Cinemática,media,0.200,fis.mecanica.impulso,fis.mecanica.dinamica,![](https://enem.dev/2014/questions/67/3ce1157d-8591-4e39-9341-ab6cb3a23801.png)  Se o ângulo de inc,,
ENEM-2014-068,ENEM,2014,68,ciencias-natureza,fis.ondas.luz,Óptica Geométrica,alta,0.417,qui.cinetica,fis.ondas.mecanicas,"Uma proposta de dispositivo capaz de indicar a qualidade da gasolina vendida em postos e, consequent",,
ENEM-2014-070,ENEM,2014,70,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"Para que o resíduo possa ser lançado diretamente no corpo receptor, qual substância poderia ser empr",,
ENEM-2014-072,ENEM,2014,72,ciencias-natureza,fis.eletricidade.magnetismo,Magnetismo e Eletromagnetismo,baixa,0.125,qui.ligacoes,fis.mecanica.cinematica,![](https://enem.dev/2014/questions/72/ed8bebb8-7333-4efd-9b4e-6b2f639dbd0f.png)  A fim de se obter ,,
ENEM-2014-073,ENEM,2014,73,ciencias-natureza,bio.celula.metabolismo,Metabolismo Celular: Fotossíntese e Respiração,media,0.182,bio.celula.estrutura,qui.organica.polimeros,"Segundo a teoria evolutiva mais aceita hoje, as mitocôndrias, organelas celulares responsáveis pela ",,
ENEM-2014-074,ENEM,2014,74,ciencias-natureza,bio.genetica.mendeliana,Genética Mendeliana,media,0.250,fis.mecanica.cinematica,fis.mecanica.dinamica,"![](https://enem.dev/2014/questions/74/3f62e0c4-4374-4c49-b60b-304948d19b0f.jpg)  No heredograma, os",,
ENEM-2014-075,ENEM,2014,75,ciencias-natureza,qui.solucoes,Soluções e Propriedades Coligativas,baixa,0.083,fis.mecanica.cinematica,fis.mecanica.dinamica,O tubo de ensaio em que a enzima deve agir para indicar que a hipótese do pesquisador está correta é,,
ENEM-2014-076,ENEM,2014,76,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,media,0.200,fis.mecanica.cinematica,fis.eletricidade.corrente,"Alguns sistemas de segurança incluem detectores de movimento. Nesses sensores, existe uma substância",,
ENEM-2014-077,ENEM,2014,77,ciencias-natureza,qui.geometria,Geometria Molecular e Forças Intermoleculares,baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,A fórmula que se enquadra nas características da molécula investigada é,,
ENEM-2014-078,ENEM,2014,78,ciencias-natureza,qui.organica.polimeros,Polímeros e Bioquímica,baixa,0.083,bio.ecologia.basico,fis.mecanica.cinematica,"Com o objetivo de substituir as sacolas de polietileno, alguns supermercados têm utilizado um novo t",,
ENEM-2014-080,ENEM,2014,80,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2014/questions/80/9dca1d8e-381f-4b07-ba36-17afcccfb4ad.png)  Considerando as ca,,
ENEM-2014-081,ENEM,2014,81,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,alta,0.577,bio.ecologia.populacao,qui.organica.basico,Os parasitoides (misto de parasitas e predadores) são insetos diminutos que têm hábitos muito peculi,,
ENEM-2014-082,ENEM,2014,82,ciencias-natureza,fis.mecanica.cinematica,Cinemática,media,0.200,qui.geometria,fis.eletricidade.corrente,![](https://enem.dev/2014/questions/82/6b5305c0-7fe2-4433-93e4-bf49a2641968.png)  Desprezando a exis,,
ENEM-2014-083,ENEM,2014,83,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2014/questions/83/014877a8-bf14-4a88-8c0f-70fa10954374.png)  O ambiente que nec,,
ENEM-2014-084,ENEM,2014,84,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,alta,0.350,fis.ondas.luz,fis.mecanica.cinematica,"Ao sintonizarmos uma estação de rádio ou um canal de TV em um aparelho, estamos alterando algumas ca",,
ENEM-2014-086,ENEM,2014,86,ciencias-natureza,qui.acidos_bases,"Ácidos, Bases, pH e Soluções Tampão",media,0.182,qui.reacoes.tipos,qui.geometria,"Grande quantidade dos maus odores do nosso dia a dia está relacionada a compostos alcalinos. Assim, ",,
ENEM-2014-087,ENEM,2014,87,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,alta,0.500,fis.mecanica.cinematica,fis.mecanica.dinamica,"Quando adolescente, as nossas tardes, após as aulas, consistiam em tomar às mãos o violão e o dicion",,
ENEM-2014-088,ENEM,2014,88,ciencias-natureza,qui.estequiometria,Estequiometria,alta,0.350,qui.ambiental,fis.mecanica.energia,"Grandes fontes de emissão do gás dióxido de enxofre são as indústrias de extração de cobre e níquel,",,
ENEM-2014-089,ENEM,2014,89,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"Na década de 1990, células do cordão umbilical de recém-nascidos humanos começaram a ser guardadas p",,
ENEM-2014-090,ENEM,2014,90,ciencias-natureza,fis.ondas.luz,Óptica Geométrica,baixa,0.083,fis.mecanica.cinematica,fis.mecanica.dinamica,"Durante um teste de controle para o desenvolvimento de novas lentes fotocromáticas, foram analisadas",,
ENEM-2015-047,ENEM,2015,47,ciencias-natureza,bio.celula.metabolismo,Metabolismo Celular: Fotossíntese e Respiração,baixa,0.091,qui.organica.basico,fis.mecanica.cinematica,"Considerando esse escurecimento das águas, o impacto negativo inicial que ocorre é o(a)",,
ENEM-2015-048,ENEM,2015,48,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,baixa,0.100,bio.celula.estrutura,bio.evolucao,Muitos estudos de síntese e endereçamento de proteínas utilizam aminoácidos marcados radioativamente,,
ENEM-2015-049,ENEM,2015,49,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",baixa,0.111,fis.termodinamica.leis,fis.mecanica.cinematica,![](https://enem.dev/2015/questions/49/8e90f92f-f8c7-4383-a642-b48dfef28550.png)  Considere uma regi,,
ENEM-2015-050,ENEM,2015,50,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.100,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2015/questions/50/8fe7b2bf-2b9e-45ce-b602-02f97af15325.png)  Para selecionar um,,
ENEM-2015-051,ENEM,2015,51,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,baixa,0.100,qui.organica.polimeros,fis.mecanica.cinematica,"Um grupo de pesquisadores desenvolveu um método simples, barato e eficaz de remoção de petróleo cont",,
ENEM-2015-053,ENEM,2015,53,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,alta,0.400,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2015/questions/53/f6577ff9-b0f3-41b3-9e2a-43ab4aa243a7.png)  Expressa em termos,,
ENEM-2015-054,ENEM,2015,54,ciencias-natureza,bio.genetica.cromossomica,Genética Cromossômica e Ligação,alta,0.450,qui.reacoes.tipos,bio.ecologia.populacao,"Um importante princípio da biologia, relacionado à transmissão de caracteres e à embriogênese humana",,
ENEM-2015-055,ENEM,2015,55,ciencias-natureza,fis.termodinamica.gases,Gases e Transformações Gasosas,baixa,0.100,qui.solucoes,bio.ecologia.basico,"Qual o valor mais próximo do volume da solução nutritiva, em litros, que o produtor deve adicionar a",,
ENEM-2015-057,ENEM,2015,57,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",media,0.182,qui.cinetica,fis.mecanica.energia,O ar atmosférico pode ser utilizado para armazenar o excedente de energia gerada no sistema elétrico,,
ENEM-2015-058,ENEM,2015,58,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,baixa,0.115,fis.fluidos,qui.oxirreducao,"Alimentos em conserva são frequentemente armazenados em latas metálicas seladas, fabricadas com um m",,
ENEM-2015-059,ENEM,2015,59,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,alta,0.643,qui.acidos_bases,fis.mecanica.cinematica,![](https://enem.dev/2015/questions/59/8782c1ff-fc00-4401-a984-cac653c6c3a2.png)  As funções orgânic,,
ENEM-2015-060,ENEM,2015,60,ciencias-natureza,qui.oxirreducao,Reações de Oxidação-Redução,baixa,0.111,qui.acidos_bases,qui.solucoes,![](https://enem.dev/2015/questions/60/93af8634-f0ad-42f2-950c-77604c549440.png)  Os produtos obtido,,
ENEM-2015-061,ENEM,2015,61,ciencias-natureza,bio.anatomia.sistemas,Fisiologia Humana: Sistemas,baixa,0.083,qui.organica.basico,fis.mecanica.cinematica,"O nitrogênio é essencial para a vida e o maior reservatório global desse elemento, na forma de N2, é",,
ENEM-2015-062,ENEM,2015,62,ciencias-natureza,qui.acidos_bases,"Ácidos, Bases, pH e Soluções Tampão",media,0.182,qui.organica.reacoes,fis.termodinamica.temperatura,"Em um experimento, colocou-se água até a metade da capacidade de um frasco de vidro e, em seguida, a",,
ENEM-2015-063,ENEM,2015,63,ciencias-natureza,fis.termodinamica.gases,Gases e Transformações Gasosas,media,0.200,fis.eletricidade.magnetismo,qui.cinetica,"Uma pessoa abre sua geladeira, verifica o que há dentro e depois fecha a porta dessa geladeira. Em s",,
ENEM-2015-064,ENEM,2015,64,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",media,0.222,fis.mecanica.cinematica,qui.reacoes.tipos,Uma análise criteriosa do desempenho de Usain Bolt na quebra do recorde mundial dos 100 metros rasos,,
ENEM-2015-065,ENEM,2015,65,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.150,qui.cinetica,fis.termodinamica.temperatura,![](https://enem.dev/2015/questions/65/55ff38f3-4de4-4f06-9fe0-224c35d485f0.png)  Para atribuir uma ,,
ENEM-2015-066,ENEM,2015,66,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,A cariotipagem é um método que analisa células de um indivíduo para determinar seu padrão cromossômi,,
ENEM-2015-067,ENEM,2015,67,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,fis.termodinamica.gases,bio.celula.metabolismo,"Durante uma expedição, um grupo de estudantes perdeu-se de seu guia. Ao longo do dia em que esse gru",,
ENEM-2015-068,ENEM,2015,68,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,baixa,0.100,fis.mecanica.cinematica,fis.mecanica.dinamica,“O circuito deve ser tal que as tomadas e a lâmpada devem estar submetidas à tensão nominal da rede ,,
ENEM-2015-069,ENEM,2015,69,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,bio.celula.estrutura,bio.celula.metabolismo,![](https://enem.dev/2015/questions/69/7e6fd44a-5d31-4cbb-a8be-7be6ac68fa7c.png)  Qual curva represe,,
ENEM-2015-070,ENEM,2015,70,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",media,0.333,fis.mecanica.dinamica,qui.organica.polimeros,Um garoto foi à loja comprar um estilingue e encontrou dois modelos: um com borracha mais “dura” e o,,
ENEM-2015-071,ENEM,2015,71,ciencias-natureza,qui.equilibrio,Equilíbrio Químico,alta,0.375,qui.acidos_bases,fis.mecanica.cinematica,![](https://enem.dev/2015/questions/71/92259437-a0d4-4aef-89fb-239bfdf8d060.png)  Com base nos valor,,
ENEM-2015-072,ENEM,2015,72,ciencias-natureza,bio.imunologia,Imunologia e Saúde,media,0.154,bio.ecologia.populacao,bio.evolucao,"Tanto a febre amarela quanto a dengue são doenças causadas por vírus do grupo dos arbovírus, pertenc",,
ENEM-2015-073,ENEM,2015,73,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.300,qui.estrutura.atomica,qui.termodinamica,"A bomba   reduz neutros e neutrinos, e abana-se com o leque da   reação em cadeia  ANDRADE, C. D. **",,
ENEM-2015-074,ENEM,2015,74,ciencias-natureza,bio.genetica.cromossomica,Genética Cromossômica e Ligação,media,0.300,qui.organica.polimeros,bio.genetica.molecular,"A palavra “biotecnologia” surgiu no século XX, quando o cientista Herbert Boyer introduziu a informa",,
ENEM-2015-075,ENEM,2015,75,ciencias-natureza,fis.ondas.luz,Óptica Geométrica,media,0.167,qui.geometria,bio.celula.membrana,Será que uma miragem ajudou a afundar o Titanic? O fenômeno ótico conhecido como Fata Morgana pode f,,
ENEM-2015-076,ENEM,2015,76,ciencias-natureza,qui.estequiometria,Estequiometria,media,0.250,fis.mecanica.cinematica,fis.mecanica.dinamica,Considere as massas molares: ZnS (97 g/mol); O2 (32 g/mol); ZnO (81 g/mol); SO2 (64 g/mol); CO (28 g,,
ENEM-2015-077,ENEM,2015,77,ciencias-natureza,qui.acidos_bases,"Ácidos, Bases, pH e Soluções Tampão",media,0.182,qui.eletroquimica,qui.organica.basico,![](https://enem.dev/2015/questions/77/2fec988d-d23e-404a-bcb4-f887791f9436.png)  Com base nesse pro,,
ENEM-2015-079,ENEM,2015,79,ciencias-natureza,fis.termodinamica.dilatacao,Dilatação Térmica,alta,1.200,fis.termodinamica.temperatura,qui.termodinamica,As altas temperaturas de combustão e o atrito entre suas peças móveis são alguns dos fatores que pro,,
ENEM-2015-080,ENEM,2015,80,ciencias-natureza,qui.ligacoes,Ligações Químicas,baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,"Pesticidas são substâncias utilizadas para promover o controle de pragas. No entanto, após sua aplic",,
ENEM-2015-081,ENEM,2015,81,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2015/questions/81/e6f057d4-c517-4cda-b491-a55987d5a8e8.png)  A equação química ,,
ENEM-2015-082,ENEM,2015,82,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"![](https://enem.dev/2015/questions/82/2770dcce-7280-4fcb-8da9-0ef2e43f53b7.png)  Nessa situação, qu",,
ENEM-2015-083,ENEM,2015,83,ciencias-natureza,bio.anatomia.sistemas,Fisiologia Humana: Sistemas,baixa,0.083,fis.mecanica.cinematica,fis.mecanica.dinamica,"Os anfíbios representam o primeiro grupo de vertebrados que, evolutivamente, conquistou o ambiente t",,
ENEM-2015-084,ENEM,2015,84,ciencias-natureza,qui.termodinamica,Termoquímica,baixa,0.125,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2015/questions/84/f01c8f0e-3be3-4688-9b93-b14f6e4abd76.png)  A variação de enta,,
ENEM-2015-085,ENEM,2015,85,ciencias-natureza,bio.evolucao,Evolução Biológica,baixa,0.091,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2015/questions/85/13f729c5-e019-4d2e-84aa-3d1e97532799.png)  Se fizermos uma an,,
ENEM-2015-086,ENEM,2015,86,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,alta,0.800,fis.mecanica.energia,fis.mecanica.cinematica,"Ao ouvir uma flauta e um piano emitindo a mesma nota musical, consegue-se diferenciar esses instrume",,
ENEM-2015-087,ENEM,2015,87,ciencias-natureza,qui.organica.polimeros,Polímeros e Bioquímica,baixa,0.083,bio.genetica.molecular,qui.organica.basico,O formato das células de organismos pluricelulares é extremamente variado. Existem células discoides,,
ENEM-2015-088,ENEM,2015,88,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"Para obter a posição de um telefone celular, a polícia baseia-se em informações do tempo de resposta",,
ENEM-2015-090,ENEM,2015,90,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2015/questions/90/b6d74701-5284-49ba-b450-a9600fdc18d9.png)  Que fator contribu,,
ENEM-2016-046,ENEM,2016,46,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",baixa,0.091,qui.organica.basico,fis.mecanica.cinematica,"Em sua formulação, o spray de pimenta contém porcentagens variadas de oleorresina de Capsicum, cujo ",,
ENEM-2016-048,ENEM,2016,48,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,baixa,0.143,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2016/questions/48/ce6bddea-21d4-44b9-9683-36234b25cc12.jpg)  A Figura 2 ilustra,,
ENEM-2016-049,ENEM,2016,49,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,baixa,0.100,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2016/questions/49/c694a7ba-780c-4ea0-aa71-df3cbe4a300a.png)  Qual esboço gráfic,,
ENEM-2016-050,ENEM,2016,50,ciencias-natureza,qui.termodinamica,Termoquímica,baixa,0.125,qui.estequiometria,fis.mecanica.cinematica,"A variação de entalpia do processo de trimerização, em kcal, para a formação de um mol de benzeno é ",,
ENEM-2016-051,ENEM,2016,51,ciencias-natureza,qui.termodinamica,Termoquímica,media,0.188,qui.reacoes.tipos,fis.termodinamica.temperatura,"Em meados de 2003, mais de 20 pessoas morreram no Brasil após terem ingerido uma suspensão de sulfat",,
ENEM-2016-052,ENEM,2016,52,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.150,bio.zoologia,fis.mecanica.cinematica,![](https://enem.dev/2016/questions/52/420bf048-0e4c-44bb-919d-ac9b6cba9a0b.png)  O uso de feromônio,,
ENEM-2016-053,ENEM,2016,53,ciencias-natureza,qui.organica.polimeros,Polímeros e Bioquímica,media,0.167,bio.celula.metabolismo,fis.mecanica.cinematica,![](https://enem.dev/2016/questions/53/f5c532a3-9d64-4230-bdb5-98b3db576752.jpg)  A etapa de hidróli,,
ENEM-2016-054,ENEM,2016,54,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"Para atender essa determinação, o valor minimo do fluxo de água, em kg/s, para a refrigeração da usi",,
ENEM-2016-055,ENEM,2016,55,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,media,0.300,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2016/questions/55/474b0d3e-9bae-4e69-8198-0343720100a1.png)  ![](https://enem.d,,
ENEM-2016-056,ENEM,2016,56,ciencias-natureza,bio.celula.estrutura,Citologia: Estrutura Celular,alta,0.364,bio.celula.metabolismo,bio.celula.divisao,"As proteínas de uma célula eucariótica possuem peptídeos sinais, que são sequências de aminoácidos r",,
ENEM-2016-057,ENEM,2016,57,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.100,fis.ondas.mecanicas,fis.mecanica.dinamica,"A distância e velocidade da mariposa, na situação descrita, seriam detectadas pelo sistema de um mor",,
ENEM-2016-058,ENEM,2016,58,ciencias-natureza,qui.estequiometria,Estequiometria,media,0.200,fis.mecanica.energia,fis.termodinamica.leis,![](https://enem.dev/2016/questions/58/99a5812b-100d-4591-a496-2762c9cac26f.png)  em que n correspon,,
ENEM-2016-059,ENEM,2016,59,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,alta,0.400,fis.ondas.mecanicas,bio.botanica,"Por apresentar significativa resistividade elétrica, o grafite pode ser utilizado para simular resis",,
ENEM-2016-060,ENEM,2016,60,ciencias-natureza,qui.ligacoes,Ligações Químicas,baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,"No caso apresentado, entre o adsorvente e a substância adsorvida ocorre a formação de:",,
ENEM-2016-061,ENEM,2016,61,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2016/questions/61/0ebdcee7-9e70-490b-90de-f5702770667f.jpg)  O pesquisador conc,,
ENEM-2016-062,ENEM,2016,62,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,Em qual grupo de organismos ocorre essa transição?,,
ENEM-2016-063,ENEM,2016,63,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.100,fis.mecanica.dinamica,fis.mecanica.energia,"Considerando a situação descrita, qual esboço gráfico representa a velocidade do automóvel em relaçã",,
ENEM-2016-064,ENEM,2016,64,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,alta,0.400,qui.oxirreducao,qui.eletroquimica,TEXTO I  Biocélulas combustíveis são uma alternativa tecnológica para substituição das baterias conv,,
ENEM-2016-065,ENEM,2016,65,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.150,bio.ecologia.basico,fis.mecanica.cinematica,A formação de coágulos sanguíneos em veias e artérias é um dos fatores responsáveis pela ocorrência ,,
ENEM-2016-066,ENEM,2016,66,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,baixa,0.100,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2016/questions/66/37f431da-a3ba-4a66-ac4b-c33f6d37730c.png)  ![](https://enem.d,,
ENEM-2016-067,ENEM,2016,67,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,media,0.192,fis.mecanica.cinematica,fis.mecanica.dinamica,"Primeiro, em relação àquilo a que chamamos água, quando congela, parece-nos estar a olhar para algo ",,
ENEM-2016-068,ENEM,2016,68,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,Para cada litro de etanol produzido em uma indústria de cana-de-açúcar são gerados cerca de 18 L de ,,
ENEM-2016-069,ENEM,2016,69,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,baixa,0.115,qui.oxirreducao,qui.organica.basico,Recentemente um estudo feito em campos de trigo mostrou que níveis elevados do dióxido de carbono na,,
ENEM-2016-070,ENEM,2016,70,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,baixa,0.143,qui.organica.polimeros,bio.genetica.molecular,"Pesquisadores recuperaram DNA de ossos de mamute (_Mammuthus primigenius_) encontrados na Sibéria, q",,
ENEM-2016-071,ENEM,2016,71,ciencias-natureza,bio.ecologia.biomas,Biomas Brasileiros e Mundiais,media,0.250,bio.botanica,fis.mecanica.cinematica,"A vegetação apresenta adaptações ao ambiente, como plantas arbóreas e arbustivas com raízes que se e",,
ENEM-2016-072,ENEM,2016,72,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,Uma pessoa é responsável pela manutenção de uma sauna úmida. Todos os dias cumpre o mesmo ritual: co,,
ENEM-2016-073,ENEM,2016,73,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.100,qui.organica.basico,fis.mecanica.dinamica,"Os ecossistemas degradados por intensa atividade agrícola apresentam geralmente, diminuição de sua a",,
